,ISSUE_DATE,ADDRESS,CITY,ZIPCODE,LATITUDE,LONGITUDE,DISTRICT,NEIGHBORHOOD,geometry,index_right,FID,OBJECTID,NH_CODE,NH_NAME,SHAPE_AREA,SHAPE_LEN,Shape__Are,Shape__Len
11207,2024-11-15 05:00:00,1815 GRAND AVE,LOUISVILLE,40210,38.24019357,-85.78646467,4.0,CALIFORNIA,POINT (-85.78646467 38.24019357),16.0,17.0,17.0,14.0,CALIFORNIA,34280997.7634,24635.7794746,5171558.58984375,9562.54636869943
11208,2024-11-15 05:00:00,4122 HANDLEY AVE,LOUISVILLE,40218,38.18009428,-85.64476584,2.0,,POINT (-85.64476584 38.18009428),,,,,,,,,
11209,2024-11-15 05:00:00,2404 HUNTERS POINT CIR,LOUISVILLE,40216,38.16600222,-85.84272101,12.0,,POINT (-85.84272101 38.16600222),,,,,,,,,
11210,2024-11-15 05:00:00,5108 SHADOW WOOD LN,LOUISVILLE,40059,38.32610286,-85.62760002,16.0,,POINT (-85.62760002 38.32610286),,,,,,,,,
11211,2024-11-15 05:00:00,3534 SASSE WAY,LOUISVILLE,40245,38.28272149,-85.47753346,19.0,,POINT (-85.47753346 38.28272149),,,,,,,,,
11212,2024-11-15 05:00:00,1715 TREVILIAN WAY,LOUISVILLE,40205,38.2173576,-85.69681461,8.0,BELKNAP,POINT (-85.69681461 38.2173576),49.0,50.0,50.0,7.0,BELKNAP,22028825.0551,21828.6029666,3321011.640625,8470.05997307152
11213,2024-11-15 05:00:00,2204 W ORMSBY AVE,LOUISVILLE,40210,38.23557098,-85.79173702,6.0,PARK HILL,POINT (-85.79173702 38.23557098),29.0,30.0,30.0,49.0,PARK HILL,27999518.5955,23853.7955754,4222750.15625,9254.97217601144
11214,2024-11-14 05:00:00,3910 PRODUCE RD,WATTERSON PARK,40218,38.18207422,-85.68333261,10.0,,POINT (-85.68333261 38.18207422),,,,,,,,,
11215,2024-11-14 05:00:00,8017 CATHERINE LN,LYNDON,40222,38.25921834,-85.6065232,7.0,,POINT (-85.6065232 38.25921834),,,,,,,,,
11216,2024-11-14 05:00:00,827 W FLORENCE AVE,LOUISVILLE,40215,38.19135319,-85.77441668,15.0,WYANDOTTE,POINT (-85.77441668 38.19135319),72.0,73.0,73.0,73.0,WYANDOTTE,15139954.1564,15983.6050635,2280937.27734375,6201.83487368185
11217,2024-11-14 05:00:00,"523 N 33RD ST, 102",LOUISVILLE,40212,38.27358386,-85.80056681,5.0,PORTLAND,POINT (-85.80056681 38.27358386),1.0,2.0,2.0,53.0,PORTLAND,70098295.0941,43851.3346581,10582289.578125,17022.1730714797
11218,2024-11-14 05:00:00,"523 N 33RD ST, 201",LOUISVILLE,40212,38.27358442,-85.8004406,5.0,PORTLAND,POINT (-85.8004406 38.27358442),1.0,2.0,2.0,53.0,PORTLAND,70098295.0941,43851.3346581,10582289.578125,17022.1730714797
11219,2024-11-14 05:00:00,"523 N 33RD ST, 202",LOUISVILLE,40212,38.27354703,-85.80045894,5.0,PORTLAND,POINT (-85.80045894 38.27354703),1.0,2.0,2.0,53.0,PORTLAND,70098295.0941,43851.3346581,10582289.578125,17022.1730714797
11220,2024-11-14 05:00:00,10211 GLENMARY FARM DR,LOUISVILLE,40291,38.12803531,-85.57235614,22.0,,POINT (-85.57235614 38.12803531),,,,,,,,,
11221,2024-11-14 05:00:00,8013 KENDRICK CROSSING LN,LOUISVILLE,40291,38.12290759,-85.56075056,22.0,,POINT (-85.56075056 38.12290759),,,,,,,,,
11222,2024-11-14 05:00:00,6904 BEACHLAND BEACH RD,LOUISVILLE,40059,38.351719,-85.63493864,16.0,,POINT (-85.63493864 38.351719),,,,,,,,,
11223,2024-11-14 05:00:00,7701 ROSWELL WAY,LOUISVILLE,40218,38.18259567,-85.61566973,26.0,,POINT (-85.61566973 38.18259567),,,,,,,,,
11224,2024-11-14 05:00:00,3210 VIRGINIA AVE,LOUISVILLE,40211,38.23851962,-85.80777791,1.0,PARKLAND,POINT (-85.80777791 38.23851962),15.0,16.0,16.0,50.0,PARKLAND,22678009.29,20146.2118772,3421051.3125,7828.16209912284
11225,2024-11-14 05:00:00,10512 VENADO DR,LOUISVILLE,40291,38.14878038,-85.56340422,22.0,,POINT (-85.56340422 38.14878038),,,,,,,,,
11226,2024-11-14 05:00:00,3731 PARTHENIA AVE,LOUISVILLE,40215,38.19053534,-85.79225288,15.0,JACOBS,POINT (-85.79225288 38.19053534),73.0,74.0,74.0,42.0,JACOBS,19626688.5778,18136.1811959,2956695.69140625,7034.94806851568
11227,2024-11-14 05:00:00,2401 ELMHURST AVE,LOUISVILLE,40216,38.17554479,-85.83676629,1.0,,POINT (-85.83676629 38.17554479),,,,,,,,,
11228,2024-11-14 05:00:00,5747 MALDON DR,LOUISVILLE,40216,38.17332903,-85.86408364,1.0,,POINT (-85.86408364 38.17332903),,,,,,,,,
11229,2024-11-14 05:00:00,10807 GRAFTON HALL RD,LOUISVILLE,40272,38.09687988,-85.85403084,25.0,,POINT (-85.85403084 38.09687988),,,,,,,,,
11230,2024-11-14 05:00:00,9110 HOLLY SPRINGS CT,LYNDON,40242,38.26199756,-85.58361888,7.0,,POINT (-85.58361888 38.26199756),,,,,,,,,
11231,2024-11-13 05:00:00,937 ARDMORE DR,LOUISVILLE,40217,38.21628837,-85.73168548,10.0,AUDUBON,POINT (-85.73168548 38.21628837),57.0,58.0,58.0,3.0,AUDUBON,17327246.4621,22516.1622417,2611728.84375,8742.41704030239
11232,2024-11-13 05:00:00,3324 BREAUX DR,LOUISVILLE,40220,38.21119304,-85.62248468,26.0,,POINT (-85.62248468 38.21119304),,,,,,,,,
11233,2024-11-13 05:00:00,"2107 VILLAGE DR, 4",LOUISVILLE,40205,38.2278517,-85.69436542,8.0,HIGHLANDS DOUGLASS,POINT (-85.69436542 38.2278517),36.0,37.0,37.0,37.0,HIGHLANDS DOUGLASS,17964144.5664,21338.6133251,2708966.01171875,8280.21130875887
11234,2024-11-13 05:00:00,"2500 GLENMARY AVE, 101",LOUISVILLE,40204,38.24136,-85.7096024,8.0,CHEROKEE TRIANGLE,POINT (-85.7096024 38.24136),17.0,18.0,18.0,20.0,CHEROKEE TRIANGLE,27288229.1448,24982.7382953,4116574.99609375,9701.0128805024
11235,2024-11-13 05:00:00,"4000 BUECHEL BANK RD, 4",LOUISVILLE,40225,38.16849041,-85.64836516,2.0,,POINT (-85.64836516 38.16849041),,,,,,,,,
11236,2024-11-13 05:00:00,9720 U S HIGHWAY 42,PROSPECT,40059,38.3465626,-85.61429774,16.0,,POINT (-85.61429774 38.3465626),,,,,,,,,
11237,2024-11-13 05:00:00,5735 NEW CUT RD,LOUISVILLE,40214,38.13549323,-85.77279096,13.0,,POINT (-85.77279096 38.13549323),,,,,,,,,
11238,2024-11-13 05:00:00,3205 VERNA RD,SHIVELY,40216,38.20835442,-85.81944821,3.0,,POINT (-85.81944821 38.20835442),,,,,,,,,
11239,2024-11-13 05:00:00,1420 BARDSTOWN RD,LOUISVILLE,40204,38.23280692,-85.71113141,8.0,TYLER PARK,POINT (-85.71113141 38.23280692),30.0,31.0,31.0,70.0,TYLER PARK,14342019.1249,17512.03337,2162950.15234375,6798.28491489716
11240,2024-11-13 05:00:00,13805 BLAKELY LN,LOUISVILLE,40272,38.05587685,-85.87767766,14.0,,POINT (-85.87767766 38.05587685),,,,,,,,,
11241,2024-11-13 05:00:00,4324 LYNNBROOK DR,LOUISVILLE,40220,38.23146429,-85.62200768,18.0,HIKES POINT,POINT (-85.62200768 38.23146429),35.0,36.0,36.0,38.0,HIKES POINT,24955231.3045,35065.0187982,3762858.609375,13616.4152736924
11242,2024-11-13 05:00:00,1412 BLUE VALE WAY,LYNDON,40222,38.26871447,-85.59880089,7.0,,POINT (-85.59880089 38.26871447),,,,,,,,,
11243,2024-11-13 05:00:00,6009 HIGHPLACE DR,LOUISVILLE,40291,38.16115148,-85.60955338,24.0,,POINT (-85.60955338 38.16115148),,,,,,,,,
11244,2024-11-13 05:00:00,9616 MOORFIELD CIR,LOUISVILLE,40241,38.30170453,-85.57275984,17.0,,POINT (-85.57275984 38.30170453),,,,,,,,,
11245,2024-11-13 05:00:00,567 SUNNYSIDE DR,LOUISVILLE,40206,38.24532631,-85.67593315,9.0,CHEROKEE GARDENS,POINT (-85.67593315 38.24532631),19.0,20.0,20.0,18.0,CHEROKEE GARDENS,10925832.8555,16877.68856,1648323.06640625,6550.02686108644
11246,2024-11-12 05:00:00,1133 W BROADWAY,LOUISVILLE,40203,38.24792097,-85.77114281,4.0,RUSSELL,POINT (-85.77114281 38.24792097),8.0,9.0,9.0,58.0,RUSSELL,39120816.5583,30140.1113728,5903448.6171875,11696.3609495239
11247,2024-11-12 05:00:00,6200 DUTCHMANS LN,LOUISVILLE,40205,38.23064752,-85.63810501,26.0,BOWMAN,POINT (-85.63810501 38.23064752),26.0,27.0,27.0,10.0,BOWMAN,35329001.3923,46240.3586181,5327751.07421875,17954.7960153949
11248,2024-11-12 05:00:00,6200 DUTCHMANS LN,LOUISVILLE,40205,38.23064752,-85.63810501,26.0,BOWMAN,POINT (-85.63810501 38.23064752),26.0,27.0,27.0,10.0,BOWMAN,35329001.3923,46240.3586181,5327751.07421875,17954.7960153949
11249,2024-11-12 05:00:00,41 HARWOOD RD,GLENVIEW MANOR,40222,38.28949686,-85.63411733,16.0,,POINT (-85.63411733 38.28949686),,,,,,,,,
11250,2024-11-12 05:00:00,3819 GLENSIDE PL,LOUISVILLE,40213,38.2049658,-85.71056773,10.0,POPLAR LEVEL,POINT (-85.71056773 38.2049658),46.0,47.0,47.0,52.0,POPLAR LEVEL,33808981.0956,35940.9911517,5095783.77734375,13957.1709072282
11251,2024-11-12 05:00:00,11020 PHEASANT HILL CIR,LOUISVILLE,40229,38.08719016,-85.64534221,23.0,,POINT (-85.64534221 38.08719016),,,,,,,,,
11252,2024-11-12 05:00:00,3500 NANDINA DR,BARBOURMEADE,40241,38.30023517,-85.60435281,16.0,,POINT (-85.60435281 38.30023517),,,,,,,,,
11253,2024-11-12 05:00:00,8004 GRANDMEADOW LN,LOUISVILLE,40258,38.15875844,-85.86347192,12.0,,POINT (-85.86347192 38.15875844),,,,,,,,,
11254,2024-11-12 05:00:00,8010 ZELMA FIELDS AVE,LOUISVILLE,40228,38.13060842,-85.61242512,23.0,,POINT (-85.61242512 38.13060842),,,,,,,,,
11255,2024-11-12 05:00:00,4913 FURY WAY,LOUISVILLE,40258,38.14109804,-85.84666993,14.0,,POINT (-85.84666993 38.14109804),,,,,,,,,
11256,2024-11-12 05:00:00,558 LILLY AVE,LOUISVILLE,40217,38.21347509,-85.74870703,15.0,SAINT JOSEPH,POINT (-85.74870703 38.21347509),52.0,53.0,53.0,60.0,SAINT JOSEPH,16870756.5832,20421.7931986,2542919.70703125,7931.60766477006
11257,2024-11-12 05:00:00,3010 VOGUE AVE,LOUISVILLE,40220,38.20773437,-85.63552591,10.0,KLONDIKE,POINT (-85.63552591 38.20773437),63.0,64.0,64.0,44.0,KLONDIKE,22820490.3615,33271.2361591,3439068.91015625,12916.6732355087
11258,2024-11-11 05:00:00,3541 BLUE PARK LN,WATTERSON PARK,40218,38.1912792,-85.67591638,10.0,,POINT (-85.67591638 38.1912792),,,,,,,,,
11259,2024-11-11 05:00:00,3535 BLUE PARK LN,WATTERSON PARK,40218,38.1912792,-85.67591638,10.0,,POINT (-85.67591638 38.1912792),,,,,,,,,
11260,2024-11-11 05:00:00,3526 W MUHAMMAD ALI BLVD,LOUISVILLE,40212,38.2565904,-85.81024818,5.0,SHAWNEE,POINT (-85.81024818 38.2565904),2.0,3.0,3.0,62.0,SHAWNEE,59953850.1745,34088.0570548,9049049.28515625,13244.602998434
11261,2024-11-11 05:00:00,850 DIXIE HWY,LOUISVILLE,40210,38.2460136,-85.78559213,4.0,CALIFORNIA,POINT (-85.78559213 38.2460136),16.0,17.0,17.0,14.0,CALIFORNIA,34280997.7634,24635.7794746,5171558.58984375,9562.54636869943
11262,2024-11-11 05:00:00,"6722 CARRIBEAN LN, C",LOUISVILLE,40219,38.15228711,-85.66185754,21.0,,POINT (-85.66185754 38.15228711),,,,,,,,,
11263,2024-11-11 05:00:00,"6724 CARRIBEAN LN, C",LOUISVILLE,40219,38.15246021,-85.66184851,21.0,,POINT (-85.66184851 38.15246021),,,,,,,,,
11264,2024-11-11 05:00:00,302 CHARIOT CT,LOUISVILLE,40219,38.12724973,-85.66603948,24.0,,POINT (-85.66603948 38.12724973),,,,,,,,,
11265,2024-11-11 05:00:00,"5151 JEFFERSON BLVD, 102",LOUISVILLE,40219,38.15874842,-85.67087552,2.0,,POINT (-85.67087552 38.15874842),,,,,,,,,
11266,2024-11-11 05:00:00,"5100 U S HIGHWAY 42, 134",LOUISVILLE,40241,38.2904396,-85.62819447,7.0,,POINT (-85.62819447 38.2904396),,,,,,,,,
11267,2024-11-11 05:00:00,113 N RASTETTER AVE,LOUISVILLE,40206,38.25474413,-85.70417037,9.0,CLIFTON,POINT (-85.70417037 38.25474413),9.0,10.0,10.0,22.0,CLIFTON,19009888.5274,17779.8130048,2868707.6328125,6903.68857888366
11268,2024-11-11 05:00:00,2007 CEDARCREST DR,BRIARWOOD,40242,38.2774241,-85.5929434,7.0,,POINT (-85.5929434 38.2774241),,,,,,,,,
11269,2024-11-11 05:00:00,6906 LAKEGREEN CT,LOUISVILLE,40291,38.14653297,-85.5787948,22.0,,POINT (-85.5787948 38.14653297),,,,,,,,,
11270,2024-11-11 05:00:00,211 MAPLE VALLEY RD,LOUISVILLE,40245,38.2329392,-85.44739872,11.0,,POINT (-85.44739872 38.2329392),,,,,,,,,
11271,2024-11-11 05:00:00,"4416 TAYLOR BLVD, 1",LOUISVILLE,40215,38.17500666,-85.78299738,15.0,IROQUOIS,POINT (-85.78299738 38.17500666),84.0,85.0,85.0,40.0,IROQUOIS,6569698.41971,12533.3638271,989260.4453125,4863.96525675296
11272,2024-11-11 05:00:00,"9005 FALCON CREST CT, 120",LOUISVILLE,40219,38.11796869,-85.69390939,13.0,,POINT (-85.69390939 38.11796869),,,,,,,,,
11273,2024-11-11 05:00:00,125 N GALT AVE,LOUISVILLE,40206,38.25542061,-85.69641639,9.0,CRESCENT HILL,POINT (-85.69641639 38.25542061),6.0,7.0,7.0,25.0,CRESCENT HILL,53000666.3014,35485.1338797,7998139.43359375,13773.826310504
11274,2024-11-11 05:00:00,3421 RUDD AVE,LOUISVILLE,40212,38.27647115,-85.80399296,5.0,PORTLAND,POINT (-85.80399296 38.27647115),1.0,2.0,2.0,53.0,PORTLAND,70098295.0941,43851.3346581,10582289.578125,17022.1730714797
11275,2024-11-11 05:00:00,3315 HISTORIC DR,LOUISVILLE,40299,38.19691218,-85.59917752,26.0,,POINT (-85.59917752 38.19691218),,,,,,,,,
11276,2024-11-11 05:00:00,4843 S 4TH ST,LOUISVILLE,40214,38.17750309,-85.76818376,21.0,BEECHMONT,POINT (-85.76818376 38.17750309),78.0,79.0,79.0,6.0,BEECHMONT,40279693.3847,29071.6030981,6066389.4921875,11283.411717426
11277,2024-11-11 05:00:00,1105 E BRECKINRIDGE ST,LOUISVILLE,40204,38.23946683,-85.73433638,6.0,PARISTOWN POINTE,POINT (-85.73433638 38.23946683),23.0,24.0,24.0,74.0,PARISTOWN POINTE,1886245.76166,5761.63609183,284544.06640625,2238.25169182183
11278,2024-11-11 05:00:00,8407 GLASER LN,LOUISVILLE,40291,38.1441966,-85.60571735,22.0,,POINT (-85.60571735 38.1441966),,,,,,,,,
11279,2024-11-11 05:00:00,511 WESTERHAM CT,HURSTBOURNE,40222,38.23921191,-85.58265603,18.0,,POINT (-85.58265603 38.23921191),,,,,,,,,
11280,2024-11-11 05:00:00,3507 WATERLEAF CT,LOUISVILLE,40207,38.25917596,-85.66937568,9.0,CRESCENT HILL,POINT (-85.66937568 38.25917596),6.0,7.0,7.0,25.0,CRESCENT HILL,53000666.3014,35485.1338797,7998139.43359375,13773.826310504
11281,2024-11-11 05:00:00,2447 SLEVIN ST,LOUISVILLE,40212,38.26506576,-85.7902667,5.0,PORTLAND,POINT (-85.7902667 38.26506576),1.0,2.0,2.0,53.0,PORTLAND,70098295.0941,43851.3346581,10582289.578125,17022.1730714797
11282,2024-11-11 05:00:00,7309 FEGENBUSH LN,LOUISVILLE,40228,38.14370353,-85.62444959,23.0,,POINT (-85.62444959 38.14370353),,,,,,,,,
11283,2024-11-11 05:00:00,5412 VENKATA WAY,LOUISVILLE,40059,38.32133388,-85.57988968,16.0,,POINT (-85.57988968 38.32133388),,,,,,,,,
11284,2024-11-08 05:00:00,7371 LEISURE CT,LOUISVILLE,40229,38.10087247,-85.63760078,23.0,,POINT (-85.63760078 38.10087247),,,,,,,,,
11285,2024-11-08 05:00:00,8001 SHELBYVILLE RD,LYNDON,40222,38.25014388,-85.60564164,18.0,,POINT (-85.60564164 38.25014388),,,,,,,,,
11286,2024-11-08 05:00:00,235 BLANKENBAKER PKY,DOUGLASS HILLS,40243,38.24179527,-85.54524756,19.0,,POINT (-85.54524756 38.24179527),,,,,,,,,
11287,2024-11-08 05:00:00,194 N HURSTBOURNE PKY,LYNDON,40222,38.24977092,-85.58033581,18.0,,POINT (-85.58033581 38.24977092),,,,,,,,,
11288,2024-11-08 05:00:00,13506 DIXIE HWY,LOUISVILLE,40272,38.06015247,-85.88809441,14.0,,POINT (-85.88809441 38.06015247),,,,,,,,,
11289,2024-11-08 05:00:00,11010 DEERING RD,LOUISVILLE,40272,38.09370706,-85.86347923,25.0,,POINT (-85.86347923 38.09370706),,,,,,,,,
11290,2024-11-08 05:00:00,15217 CRYSTAL SPRINGS WAY,LOUISVILLE,40245,38.27391765,-85.47774754,19.0,,POINT (-85.47774754 38.27391765),,,,,,,,,
11291,2024-11-08 05:00:00,1409 HEPBURN AVE,LOUISVILLE,40204,38.23818644,-85.72665768,8.0,HIGHLANDS,POINT (-85.72665768 38.23818644),24.0,25.0,25.0,36.0,HIGHLANDS,5083966.15036,9711.47821417,766907.765625,3771.90142172082
11292,2024-11-07 05:00:00,625 S 4TH ST,LOUISVILLE,40202,38.24795915,-85.75788755,4.0,CENTRAL BUSINESS DISTRICT,POINT (-85.75788755 38.24795915),7.0,8.0,8.0,17.0,CENTRAL BUSINESS DISTRICT,33029827.6262,27923.7528072,4984184.98046875,10844.9806632446
11293,2024-11-07 05:00:00,"740 ZORN AVE, 2G",LOUISVILLE,40206,38.26942686,-85.69354125,9.0,BROWNSBORO ZORN,POINT (-85.69354125 38.26942686),3.0,4.0,4.0,12.0,BROWNSBORO ZORN,21977318.7267,28060.1414367,3317621.734375,10894.6674796575
11294,2024-11-07 05:00:00,736 GREENRIDGE LN,LOUISVILLE,40207,38.27257484,-85.69133812,9.0,BROWNSBORO ZORN,POINT (-85.69133812 38.27257484),3.0,4.0,4.0,12.0,BROWNSBORO ZORN,21977318.7267,28060.1414367,3317621.734375,10894.6674796575
11295,2024-11-07 05:00:00,3414 GARLAND AVE,LOUISVILLE,40211,38.24571607,-85.81006486,5.0,CHICKASAW,POINT (-85.81006486 38.24571607),14.0,15.0,15.0,21.0,CHICKASAW,33929100.7113,26018.4352139,5118623.98046875,10101.9420361886
11296,2024-11-07 05:00:00,3208 BOHANNON AVE,LOUISVILLE,40215,38.20402676,-85.77757177,15.0,SOUTH LOUISVILLE,POINT (-85.77757177 38.20402676),61.0,62.0,62.0,65.0,SOUTH LOUISVILLE,21600041.4937,22937.6143854,3255196.72265625,8903.94043985458
11297,2024-11-07 05:00:00,8002 GRANDMEADOW LN,LOUISVILLE,40258,38.15891954,-85.86341984,12.0,,POINT (-85.86341984 38.15891954),,,,,,,,,
11298,2024-11-07 05:00:00,2235 PAYNE ST,LOUISVILLE,40206,38.25244375,-85.70434367,9.0,CLIFTON,POINT (-85.70434367 38.25244375),9.0,10.0,10.0,22.0,CLIFTON,19009888.5274,17779.8130048,2868707.6328125,6903.68857888366
11299,2024-11-07 05:00:00,5 THYME CT,LOUISVILLE,40258,38.14121028,-85.85735754,14.0,,POINT (-85.85735754 38.14121028),,,,,,,,,
11300,2024-11-07 05:00:00,3220 DUMESNIL ST,LOUISVILLE,40211,38.23727853,-85.80859918,1.0,PARKLAND,POINT (-85.80859918 38.23727853),15.0,16.0,16.0,50.0,PARKLAND,22678009.29,20146.2118772,3421051.3125,7828.16209912284
11301,2024-11-07 05:00:00,3911 DRUID HILLS RD,DRUID HILLS,40207,38.26426433,-85.66328574,9.0,,POINT (-85.66328574 38.26426433),,,,,,,,,
11302,2024-11-07 05:00:00,7000 DOUGY WAY,LOUISVILLE,40219,38.14815977,-85.67281958,24.0,,POINT (-85.67281958 38.14815977),,,,,,,,,
11303,2024-11-07 05:00:00,656 S 35TH ST,LOUISVILLE,40211,38.25139037,-85.81020155,5.0,SHAWNEE,POINT (-85.81020155 38.25139037),2.0,3.0,3.0,62.0,SHAWNEE,59953850.1745,34088.0570548,9049049.28515625,13244.602998434
11304,2024-11-07 05:00:00,635 ATWOOD ST,LOUISVILLE,40217,38.2161553,-85.74771516,15.0,SAINT JOSEPH,POINT (-85.74771516 38.2161553),52.0,53.0,53.0,60.0,SAINT JOSEPH,16870756.5832,20421.7931986,2542919.70703125,7931.60766477006
11305,2024-11-06 05:00:00,7311 PRESTON HWY,LOUISVILLE,40219,38.14585026,-85.69035476,13.0,,POINT (-85.69035476 38.14585026),,,,,,,,,
11306,2024-11-06 05:00:00,5706 JEANINE DR,LOUISVILLE,40219,38.16624356,-85.68809672,2.0,,POINT (-85.68809672 38.16624356),,,,,,,,,
11307,2024-11-06 05:00:00,2823 ESTHER BLVD,LOUISVILLE,40220,38.22412872,-85.63190983,26.0,HIKES POINT,POINT (-85.63190983 38.22412872),35.0,36.0,36.0,38.0,HIKES POINT,24955231.3045,35065.0187982,3762858.609375,13616.4152736924
11308,2024-11-06 05:00:00,"5309 ROLLING ROCK CT, 302",LOUISVILLE,40241,38.3216651,-85.55532477,17.0,,POINT (-85.55532477 38.3216651),,,,,,,,,
11309,2024-11-06 05:00:00,6718 SIX MILE LN,LOUISVILLE,40218,38.19730048,-85.62703702,10.0,,POINT (-85.62703702 38.19730048),,,,,,,,,
11310,2024-11-06 05:00:00,5503 DATURA LN,LOUISVILLE,40258,38.14798787,-85.85871762,12.0,,POINT (-85.85871762 38.14798787),,,,,,,,,
11311,2024-11-06 05:00:00,2920 W MUHAMMAD ALI BLVD,LOUISVILLE,40212,38.25561734,-85.79990047,5.0,RUSSELL,POINT (-85.79990047 38.25561734),8.0,9.0,9.0,58.0,RUSSELL,39120816.5583,30140.1113728,5903448.6171875,11696.3609495239
11312,2024-11-06 05:00:00,"3202 MARGEE DR, 1102",LOUISVILLE,40216,38.19199578,-85.84620175,1.0,,POINT (-85.84620175 38.19199578),,,,,,,,,
11313,2024-11-06 05:00:00,3339 ARTERBURN AVE,LOUISVILLE,40206,38.25498622,-85.67237448,9.0,CRESCENT HILL,POINT (-85.67237448 38.25498622),6.0,7.0,7.0,25.0,CRESCENT HILL,53000666.3014,35485.1338797,7998139.43359375,13773.826310504
11314,2024-11-06 05:00:00,12017 BROOKMOOR DR,MIDDLETOWN,40243,38.2378619,-85.53267703,19.0,,POINT (-85.53267703 38.2378619),,,,,,,,,
11315,2024-11-06 05:00:00,8000 KINGSMILL CT,LOUISVILLE,40291,38.12891655,-85.57328524,22.0,,POINT (-85.57328524 38.12891655),,,,,,,,,
11316,2024-11-06 05:00:00,1415 MORTON AVE,LOUISVILLE,40204,38.2402984,-85.72802883,8.0,HIGHLANDS,POINT (-85.72802883 38.2402984),24.0,25.0,25.0,36.0,HIGHLANDS,5083966.15036,9711.47821417,766907.765625,3771.90142172082
11317,2024-11-06 05:00:00,1438 S 7TH ST,LOUISVILLE,40208,38.22840876,-85.7684468,6.0,PARK HILL,POINT (-85.7684468 38.22840876),29.0,30.0,30.0,49.0,PARK HILL,27999518.5955,23853.7955754,4222750.15625,9254.97217601144
11318,2024-11-05 05:00:00,1450 S BROOK ST,LOUISVILLE,40208,38.22650313,-85.75524322,6.0,OLD LOUISVILLE,POINT (-85.75524322 38.22650313),21.0,22.0,22.0,47.0,OLD LOUISVILLE,33395328.9862,31463.9283131,5036488.3671875,12223.3713536377
11319,2024-11-05 05:00:00,6000 BROWNSBORO RD,LOUISVILLE,40222,38.28367656,-85.62487204,7.0,,POINT (-85.62487204 38.28367656),,,,,,,,,
11320,2024-11-05 05:00:00,"3600 CHAMBERLAIN LN, 802",LOUISVILLE,40241,38.29601077,-85.54136757,17.0,,POINT (-85.54136757 38.29601077),,,,,,,,,
11321,2024-11-05 05:00:00,6515 BARDSTOWN RD,LOUISVILLE,40291,38.1516001,-85.58750469,22.0,,POINT (-85.58750469 38.1516001),,,,,,,,,
11322,2024-11-05 05:00:00,15501 CRYSTAL VALLEY WAY,LOUISVILLE,40299,38.15367313,-85.48923744,20.0,,POINT (-85.48923744 38.15367313),,,,,,,,,
11323,2024-11-05 05:00:00,1026 SAMUEL ST,LOUISVILLE,40204,38.22847501,-85.73559149,6.0,GERMANTOWN,POINT (-85.73559149 38.22847501),28.0,29.0,29.0,30.0,GERMANTOWN,16716542.6972,16709.3909748,2521095.1484375,6491.54705987597
11324,2024-11-05 05:00:00,9012 ANNLOU DR,LOUISVILLE,40272,38.12363539,-85.84715832,12.0,,POINT (-85.84715832 38.12363539),,,,,,,,,
11325,2024-11-05 05:00:00,6606 MORNING STAR WAY,LOUISVILLE,40272,38.11506267,-85.88265047,14.0,,POINT (-85.88265047 38.11506267),,,,,,,,,
11326,2024-11-05 05:00:00,4501 LINCOLN RD,ST REGIS PARK,40220,38.22934756,-85.61481039,18.0,,POINT (-85.61481039 38.22934756),,,,,,,,,
11327,2024-11-05 05:00:00,3919 BURNING BUSH RD,BROWNSBORO FARM,40241,38.30669175,-85.59385663,16.0,,POINT (-85.59385663 38.30669175),,,,,,,,,
11328,2024-11-05 05:00:00,2840 GARFIELD AVE,LOUISVILLE,40212,38.26734463,-85.79730823,5.0,PORTLAND,POINT (-85.79730823 38.26734463),1.0,2.0,2.0,53.0,PORTLAND,70098295.0941,43851.3346581,10582289.578125,17022.1730714797
11329,2024-11-05 05:00:00,4107 CLIFFS EDGE LN,LOUISVILLE,40241,38.308703,-85.60640298,16.0,,POINT (-85.60640298 38.308703),,,,,,,,,
11330,2024-11-05 05:00:00,520 CORNELL PL,ST MATTHEWS,40207,38.24862785,-85.660269,9.0,,POINT (-85.660269 38.24862785),,,,,,,,,
11331,2024-11-05 05:00:00,2402 COLONEL DR,PLANTATION,40242,38.28378859,-85.59434245,7.0,,POINT (-85.59434245 38.28378859),,,,,,,,,
11332,2024-11-05 05:00:00,114 TANGLEWOOD TRL,WILDWOOD,40223,38.24873383,-85.5730327,18.0,,POINT (-85.5730327 38.24873383),,,,,,,,,
11333,2024-11-04 05:00:00,6807 FALLEN LEAF CIR,LOUISVILLE,40241,38.28938802,-85.62149704,7.0,,POINT (-85.62149704 38.28938802),,,,,,,,,
11334,2024-11-04 05:00:00,11600 MAIN ST,MIDDLETOWN,40243,38.24455908,-85.54128556,19.0,,POINT (-85.54128556 38.24455908),,,,,,,,,
11335,2024-11-04 05:00:00,"2520 S 3RD ST, 316",LOUISVILLE,40208,38.21314011,-85.76271795,15.0,UNIVERSITY,POINT (-85.76271795 38.21314011),44.0,45.0,45.0,71.0,UNIVERSITY,22759446.4023,32175.6858254,3430555.00390625,12504.9443629102
11336,2024-11-04 05:00:00,14620 AIKEN RD,LOUISVILLE,40245,38.27044256,-85.48249776,19.0,,POINT (-85.48249776 38.27044256),,,,,,,,,
